seed,method,method_kind,bits_per_key,N_keys,N_valid,N_events,N_invalid,N_invalid_unique,N_invalid_repeated,valid_forwarded,valid_rejected,valid_throttled,invalid_forwarded,invalid_forwarded_unique,invalid_forwarded_repeated,invalid_rejected_by_index,invalid_rejected_by_cache,invalid_throttled,raw_invalid_forward_rate,first_seen_invalid_forward_rate,replay_suppression_rate,backend_work_reduction,valid_rejection_rate,backend_invocations,probe_cost
9,NegCache only,exact cache,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
9,RateLimit+Tag,operational,16.0,200000,50000,1050000,1000000,500000,500000,49997,0,3,7,2,5,999993,0,0,7e-06,4e-06,0.0,0.9523771428571428,6e-05,50004,1.0
9,RateLimit+Tag+NegCache,operational,16.0,200000,50000,1050000,1000000,500000,500000,49997,0,3,2,2,0,499998,500000,0,2e-06,4e-06,1.0,0.9523819047619048,6e-05,49999,1.0
9,No admission,backend-only,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
9,Global Bloom,one-sided AMQ,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,58,27,31,999942,0,0,5.8e-05,5.4e-05,0.0,0.9523257142857143,0.0,50058,14.0
9,GlobalBloom+NegCache,one-sided AMQ+cache,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,27,27,0,499973,500000,0,2.7e-05,5.4e-05,1.0,0.9523552380952381,0.0,50027,14.0
9,Hash partition,one-sided AMQ,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,71,28,43,999929,0,0,7.1e-05,5.6e-05,0.0,0.9523133333333333,0.0,50071,14.0
9,Risk partition,one-sided AMQ,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,60,34,26,999940,0,0,6e-05,6.8e-05,0.0,0.9523238095238096,0.0,50060,14.9721188309261
9,TRAPS learned,one-sided AMQ,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,51,25,26,999949,0,0,5.1e-05,5e-05,0.0,0.9523323809523809,0.0,50051,15.312624192510885
9,TRAPS+ReplayCache,one-sided AMQ+cache,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,25,25,0,499975,500000,0,2.5e-05,5e-05,1.0,0.9523571428571429,0.0,50025,15.312624192510885
9,Oracle AMQ,oracle,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,40,20,20,999960,0,0,4e-05,4e-05,0.0,0.9523428571428572,0.0,50040,15.079727165042158
9,Peppered tag,one-sided tag,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1,0,1,999999,0,0,1e-06,0.0,0.0,0.95238,0.0,50001,1.0
9,Peppered tag-64,production upper bound,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
9,Adaptive tag,one-sided tag,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
9,Tag+NegCache,one-sided tag+cache,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,500000,500000,0,0.0,0.0,1.0,0.9523809523809523,0.0,50000,1.0
9,NegCache only,exact cache,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
9,RateLimit+Tag,operational,20.0,200000,50000,1050000,1000000,500000,500000,49990,0,10,1,0,1,999999,0,0,1e-06,0.0,0.0,0.9523895238095238,0.0002,49991,1.0
9,RateLimit+Tag+NegCache,operational,20.0,200000,50000,1050000,1000000,500000,500000,49995,0,5,0,0,0,500000,500000,0,0.0,0.0,1.0,0.9523857142857143,0.0001,49995,1.0
9,No admission,backend-only,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
9,Global Bloom,one-sided AMQ,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,4,3,1,999996,0,0,4e-06,6e-06,0.0,0.9523771428571428,0.0,50004,17.0
9,GlobalBloom+NegCache,one-sided AMQ+cache,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,3,3,0,499997,500000,0,3e-06,6e-06,1.0,0.9523780952380952,0.0,50003,17.0
9,Hash partition,one-sided AMQ,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,9,3,6,999991,0,0,9e-06,6e-06,0.0,0.952372380952381,0.0,50009,17.0
9,Risk partition,one-sided AMQ,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,14,7,7,999986,0,0,1.4e-05,1.4e-05,0.0,0.952367619047619,0.0,50014,17.81415289028929
9,TRAPS learned,one-sided AMQ,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,7,2,5,999993,0,0,7e-06,4e-06,0.0,0.9523742857142857,0.0,50007,18.031323614028352
9,TRAPS+ReplayCache,one-sided AMQ+cache,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,2,2,0,499998,500000,0,2e-06,4e-06,1.0,0.9523790476190476,0.0,50002,18.031323614028352
9,Oracle AMQ,oracle,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,7,3,4,999993,0,0,7e-06,6e-06,0.0,0.9523742857142857,0.0,50007,17.923086202005667
9,Peppered tag,one-sided tag,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1,0,1,999999,0,0,1e-06,0.0,0.0,0.95238,0.0,50001,1.0
9,Peppered tag-64,production upper bound,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
9,Adaptive tag,one-sided tag,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
9,Tag+NegCache,one-sided tag+cache,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,500000,500000,0,0.0,0.0,1.0,0.9523809523809523,0.0,50000,1.0
9,NegCache only,exact cache,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
9,RateLimit+Tag,operational,24.0,200000,50000,1050000,1000000,500000,500000,49996,0,4,0,0,0,1000000,0,0,0.0,0.0,0.0,0.952384761904762,8e-05,49996,1.0
9,RateLimit+Tag+NegCache,operational,24.0,200000,50000,1050000,1000000,500000,500000,49994,0,6,0,0,0,500000,500000,0,0.0,0.0,1.0,0.9523866666666667,0.00012,49994,1.0
10,No admission,backend-only,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
10,Global Bloom,one-sided AMQ,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,146689,73445,73244,853311,0,0,0.146689,0.14689,0.0,0.8126771428571429,0.0,196689,3.0
10,GlobalBloom+NegCache,one-sided AMQ+cache,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,73445,73445,0,426555,500000,0,0.073445,0.14689,1.0,0.8824333333333333,0.0,123445,3.0
10,Hash partition,one-sided AMQ,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,146044,73135,72909,853956,0,0,0.146044,0.14627,0.0,0.8132914285714286,0.0,196044,3.0
10,Risk partition,one-sided AMQ,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,96523,48338,48185,903477,0,0,0.096523,0.096676,0.0,0.8604542857142857,0.0,146523,3.9817610333196884
10,TRAPS learned,one-sided AMQ,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,91963,46283,45680,908037,0,0,0.091963,0.092566,0.0,0.8647971428571428,0.0,141963,3.9230495696889807
10,TRAPS+ReplayCache,one-sided AMQ+cache,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,46283,46283,0,453717,500000,0,0.046283,0.092566,1.0,0.9083019047619048,0.0,96283,3.9230495696889807
10,Oracle AMQ,oracle,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,90924,45472,45452,909076,0,0,0.090924,0.090944,0.0,0.8657866666666667,0.0,140924,3.847774749931542
10,Peppered tag,one-sided tag,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,62513,31198,31315,937487,0,0,0.062513,0.062396,0.0,0.8928447619047619,0.0,112513,1.0
10,Peppered tag-64,production upper bound,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
10,Adaptive tag,one-sided tag,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,38859,19410,19449,961141,0,0,0.038859,0.03882,0.0,0.9153723809523809,0.0,88859,1.0
10,Tag+NegCache,one-sided tag+cache,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,31198,31198,0,468802,500000,0,0.031198,0.062396,1.0,0.9226685714285714,0.0,81198,1.0
10,NegCache only,exact cache,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
10,RateLimit+Tag,operational,4.0,200000,50000,1050000,1000000,500000,500000,49991,0,9,22149,11201,10948,977851,0,0,0.022149,0.022402,0.0,0.9312952380952381,0.00018,72140,1.0
10,RateLimit+Tag+NegCache,operational,4.0,200000,50000,1050000,1000000,500000,500000,49995,0,5,11201,11201,0,488799,500000,0,0.011201,0.022402,1.0,0.9417180952380952,0.0001,61196,1.0
10,No admission,backend-only,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
10,Global Bloom,one-sided AMQ,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,55932,27880,28052,944068,0,0,0.055932,0.05576,0.0,0.899112380952381,0.0,105932,4.0
10,GlobalBloom+NegCache,one-sided AMQ+cache,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,27880,27880,0,472120,500000,0,0.02788,0.05576,1.0,0.9258285714285714,0.0,77880,4.0
10,Hash partition,one-sided AMQ,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,55985,28047,27938,944015,0,0,0.055985,0.056094,0.0,0.8990619047619047,0.0,105985,4.0
10,Risk partition,one-sided AMQ,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,37605,18737,18868,962395,0,0,0.037605,0.037474,0.0,0.9165666666666666,0.0,87605,5.710807086370682
10,TRAPS learned,one-sided AMQ,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,34931,17418,17513,965069,0,0,0.034931,0.034836,0.0,0.9191133333333333,0.0,84931,5.646168177853431
10,TRAPS+ReplayCache,one-sided AMQ+cache,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,17418,17418,0,482582,500000,0,0.017418,0.034836,1.0,0.9357923809523809,0.0,67418,5.646168177853431
10,Oracle AMQ,oracle,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,34325,17144,17181,965675,0,0,0.034325,0.034288,0.0,0.9196904761904762,0.0,84325,5.6558827531962015
10,Peppered tag,one-sided tag,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,15566,7838,7728,984434,0,0,0.015566,0.015676,0.0,0.9375561904761904,0.0,65566,1.0
10,Peppered tag-64,production upper bound,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
10,Adaptive tag,one-sided tag,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,9737,4852,4885,990263,0,0,0.009737,0.009704,0.0,0.9431076190476191,0.0,59737,1.0
10,Tag+NegCache,one-sided tag+cache,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,7838,7838,0,492162,500000,0,0.007838,0.015676,1.0,0.9449161904761905,0.0,57838,1.0
10,NegCache only,exact cache,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
10,RateLimit+Tag,operational,6.0,200000,50000,1050000,1000000,500000,500000,49991,0,9,5357,2623,2734,994643,0,0,0.005357,0.005246,0.0,0.947287619047619,0.00018,55348,1.0
10,RateLimit+Tag+NegCache,operational,6.0,200000,50000,1050000,1000000,500000,500000,49994,0,6,2623,2623,0,497377,500000,0,0.002623,0.005246,1.0,0.9498885714285714,0.00012,52617,1.0
10,No admission,backend-only,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
10,Global Bloom,one-sided AMQ,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,21548,10679,10869,978452,0,0,0.021548,0.021358,0.0,0.9318590476190476,0.0,71548,6.0
10,GlobalBloom+NegCache,one-sided AMQ+cache,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,10679,10679,0,489321,500000,0,0.010679,0.021358,1.0,0.9422104761904762,0.0,60679,6.0
10,Hash partition,one-sided AMQ,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,21608,10725,10883,978392,0,0,0.021608,0.02145,0.0,0.9318019047619047,0.0,71608,6.0
10,Risk partition,one-sided AMQ,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,14396,7235,7161,985604,0,0,0.014396,0.01447,0.0,0.9386704761904762,0.0,64396,6.981761033319689
10,TRAPS learned,one-sided AMQ,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,13416,6653,6763,986584,0,0,0.013416,0.013306,0.0,0.9396038095238095,0.0,63416,7.240334023707687
10,TRAPS+ReplayCache,one-sided AMQ+cache,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,6653,6653,0,493347,500000,0,0.006653,0.013306,1.0,0.9460447619047619,0.0,56653,7.240334023707687
10,Oracle AMQ,oracle,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,12987,6421,6566,987013,0,0,0.012987,0.012842,0.0,0.9400123809523809,0.0,62987,6.7966755385359665
10,Peppered tag,one-sided tag,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,3926,2013,1913,996074,0,0,0.003926,0.004026,0.0,0.9486419047619048,0.0,53926,1.0
10,Peppered tag-64,production upper bound,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
10,Adaptive tag,one-sided tag,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,2420,1196,1224,997580,0,0,0.00242,0.002392,0.0,0.9500761904761905,0.0,52420,1.0
10,Tag+NegCache,one-sided tag+cache,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,2013,2013,0,497987,500000,0,0.002013,0.004026,1.0,0.9504638095238095,0.0,52013,1.0
10,NegCache only,exact cache,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
10,RateLimit+Tag,operational,8.0,200000,50000,1050000,1000000,500000,500000,49996,0,4,1388,693,695,998612,0,0,0.001388,0.001386,0.0,0.9510628571428571,8e-05,51384,1.0
10,RateLimit+Tag+NegCache,operational,8.0,200000,50000,1050000,1000000,500000,500000,49996,0,4,693,693,0,499307,500000,0,0.000693,0.001386,1.0,0.951724761904762,8e-05,50689,1.0
10,No admission,backend-only,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
10,Global Bloom,one-sided AMQ,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,8137,4056,4081,991863,0,0,0.008137,0.008112,0.0,0.9446314285714286,0.0,58137,7.0
10,GlobalBloom+NegCache,one-sided AMQ+cache,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,4056,4056,0,495944,500000,0,0.004056,0.008112,1.0,0.9485180952380953,0.0,54056,7.0
10,Hash partition,one-sided AMQ,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,8054,4140,3914,991946,0,0,0.008054,0.00828,0.0,0.9447104761904762,0.0,58054,7.0
10,Risk partition,one-sided AMQ,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,5606,2782,2824,994394,0,0,0.005606,0.005564,0.0,0.9470419047619048,0.0,55606,7.981761033319689
10,TRAPS learned,one-sided AMQ,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,5048,2543,2505,994952,0,0,0.005048,0.005086,0.0,0.9475733333333334,0.0,55048,8.618283418150131
10,TRAPS+ReplayCache,one-sided AMQ+cache,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,2543,2543,0,497457,500000,0,0.002543,0.005086,1.0,0.9499590476190476,0.0,52543,8.618283418150131
10,Oracle AMQ,oracle,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,4859,2387,2472,995141,0,0,0.004859,0.004774,0.0,0.9477533333333333,0.0,54859,8.32710190345814
10,Peppered tag,one-sided tag,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,988,512,476,999012,0,0,0.000988,0.001024,0.0,0.95144,0.0,50988,1.0
10,Peppered tag-64,production upper bound,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
10,Adaptive tag,one-sided tag,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,611,296,315,999389,0,0,0.000611,0.000592,0.0,0.9517990476190477,0.0,50611,1.0
10,Tag+NegCache,one-sided tag+cache,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,512,512,0,499488,500000,0,0.000512,0.001024,1.0,0.9518933333333334,0.0,50512,1.0
10,NegCache only,exact cache,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
10,RateLimit+Tag,operational,10.0,200000,50000,1050000,1000000,500000,500000,49997,0,3,339,165,174,999661,0,0,0.000339,0.00033,0.0,0.9520609523809523,6e-05,50336,1.0
10,RateLimit+Tag+NegCache,operational,10.0,200000,50000,1050000,1000000,500000,500000,49997,0,3,165,165,0,499835,500000,0,0.000165,0.00033,1.0,0.9522266666666667,6e-05,50162,1.0
10,No admission,backend-only,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
10,Global Bloom,one-sided AMQ,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,3137,1579,1558,996863,0,0,0.003137,0.003158,0.0,0.9493933333333333,0.0,53137,8.0
10,GlobalBloom+NegCache,one-sided AMQ+cache,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1579,1579,0,498421,500000,0,0.001579,0.003158,1.0,0.9508771428571429,0.0,51579,8.0
10,Hash partition,one-sided AMQ,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,3149,1530,1619,996851,0,0,0.003149,0.00306,0.0,0.9493819047619048,0.0,53149,8.0
10,Risk partition,one-sided AMQ,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,2090,1050,1040,997910,0,0,0.00209,0.0021,0.0,0.9503904761904762,0.0,52090,9.710807086370682
10,TRAPS learned,one-sided AMQ,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1936,953,983,998064,0,0,0.001936,0.001906,0.0,0.9505371428571429,0.0,51936,9.709907658785516
10,TRAPS+ReplayCache,one-sided AMQ+cache,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,953,953,0,499047,500000,0,0.000953,0.001906,1.0,0.9514733333333333,0.0,50953,9.709907658785516
10,Oracle AMQ,oracle,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1914,956,958,998086,0,0,0.001914,0.001912,0.0,0.9505580952380952,0.0,51914,9.707030063627379
10,Peppered tag,one-sided tag,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,223,121,102,999777,0,0,0.000223,0.000242,0.0,0.9521685714285715,0.0,50223,1.0
10,Peppered tag-64,production upper bound,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
10,Adaptive tag,one-sided tag,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,163,92,71,999837,0,0,0.000163,0.000184,0.0,0.9522257142857142,0.0,50163,1.0
10,Tag+NegCache,one-sided tag+cache,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,121,121,0,499879,500000,0,0.000121,0.000242,1.0,0.9522657142857143,0.0,50121,1.0
10,NegCache only,exact cache,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
10,RateLimit+Tag,operational,12.0,200000,50000,1050000,1000000,500000,500000,49997,0,3,92,44,48,999908,0,0,9.2e-05,8.8e-05,0.0,0.9522961904761905,6e-05,50089,1.0
10,RateLimit+Tag+NegCache,operational,12.0,200000,50000,1050000,1000000,500000,500000,49994,0,6,44,44,0,499956,500000,0,4.4e-05,8.8e-05,1.0,0.9523447619047619,0.00012,50038,1.0
10,No admission,backend-only,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
10,Global Bloom,one-sided AMQ,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1281,621,660,998719,0,0,0.001281,0.001242,0.0,0.9511609523809523,0.0,51281,10.0
10,GlobalBloom+NegCache,one-sided AMQ+cache,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,621,621,0,499379,500000,0,0.000621,0.001242,1.0,0.9517895238095238,0.0,50621,10.0
10,Hash partition,one-sided AMQ,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1153,556,597,998847,0,0,0.001153,0.001112,0.0,0.9512828571428571,0.0,51153,10.0
10,Risk partition,one-sided AMQ,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,838,410,428,999162,0,0,0.000838,0.00082,0.0,0.9515828571428572,0.0,50838,10.981761033319689
10,TRAPS learned,one-sided AMQ,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,743,361,382,999257,0,0,0.000743,0.000722,0.0,0.9516733333333334,0.0,50743,11.435930445234373
10,TRAPS+ReplayCache,one-sided AMQ+cache,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,361,361,0,499639,500000,0,0.000361,0.000722,1.0,0.9520371428571428,0.0,50361,11.435930445234373
10,Oracle AMQ,oracle,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,732,365,367,999268,0,0,0.000732,0.00073,0.0,0.9516838095238095,0.0,50732,10.868886878516179
10,Peppered tag,one-sided tag,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,54,28,26,999946,0,0,5.4e-05,5.6e-05,0.0,0.9523295238095238,0.0,50054,1.0
10,Peppered tag-64,production upper bound,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
10,Adaptive tag,one-sided tag,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,31,14,17,999969,0,0,3.1e-05,2.8e-05,0.0,0.9523514285714285,0.0,50031,1.0
10,Tag+NegCache,one-sided tag+cache,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,28,28,0,499972,500000,0,2.8e-05,5.6e-05,1.0,0.9523542857142857,0.0,50028,1.0
10,NegCache only,exact cache,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
10,RateLimit+Tag,operational,14.0,200000,50000,1050000,1000000,500000,500000,49991,0,9,20,12,8,999980,0,0,2e-05,2.4e-05,0.0,0.9523704761904762,0.00018,50011,1.0
10,RateLimit+Tag+NegCache,operational,14.0,200000,50000,1050000,1000000,500000,500000,49997,0,3,12,12,0,499988,500000,0,1.2e-05,2.4e-05,1.0,0.952372380952381,6e-05,50009,1.0
10,No admission,backend-only,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
10,Global Bloom,one-sided AMQ,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,458,226,232,999542,0,0,0.000458,0.000452,0.0,0.9519447619047618,0.0,50458,11.0
