seed,bits_per_key,target_skew,risk_drift,replay_fraction,occupancy_injection,epoch_id,method,adaptation_mode,monitor_window_events,test_window_events,total_bits,region_bits_json,region_key_counts_json,region_query_counts_json,region_negative_counts_json,region_backend_invalid_counts_json,raw_invalid,unique_invalid,repeated_invalid,raw_invalid_forwarded,first_seen_invalid_forwarded,raw_invalid_forward_rate,first_seen_invalid_forward_rate,valid_attempts,valid_rejects,cap_violations,replay_hits,backend_calls,frontend_probes,rebuild_regions,rebuild_keys,rebuild_bytes,dual_query_fraction,drift_metric,fallback_triggered,uses_future_labels
3,12.0,0.4,0.75,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,2400000,"[9.78049717,10.96163549,10.86051904,10.65420899,12.0018586,10.70990437,12.1098783,12.06309477,12.83459504,12.83601978,13.22366351,13.3442218,13.40429323,14.23502826,13.8162879,15.3231031]","[16934,18318,16928,14987,14781,15428,11805,12096,11980,13110,12541,10786,9207,8687,6981,5433]","[8414,10887,9117,10000,13855,9723,12891,6520,13627,13001,10050,13239,16245,13880,16792,21759]","[24672,28599,24170,28111,36299,26273,34475,13711,33128,31129,18812,30551,42172,28681,44510,54706]","[225,148,131,168,114,153,102,42,70,65,33,50,67,31,58,35]",1000000,500000,500000,1491,1491,0.001491,0.002982,50000,0,0,500000,51491,9213201.402461577,0,0,0,0.0,0.010708830372131786,false,false
3,12.0,0.4,0.75,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,2400000,"[10.8331315,11.21142938,11.00721419,11.44834236,12.16050733,11.33064468,12.47652293,11.02261366,12.56729009,12.28494567,11.85359389,12.72970487,13.47762182,13.28313495,14.12076744,15.18597571]","[16934,18318,16928,14987,14781,15428,11805,12096,11980,13110,12541,10786,9207,8687,6981,5433]","[8414,10887,9117,10000,13855,9723,12891,6520,13627,13001,10050,13239,16245,13880,16792,21759]","[24672,28599,24170,28111,36299,26273,34475,13711,33128,31129,18812,30551,42172,28681,44510,54706]","[135,131,122,115,105,114,86,69,79,85,63,67,65,49,50,37]",1000000,500000,500000,1373,1373,0.001373,0.002746,50000,0,0,500000,51373,9351878.666382823,16,200000,300000.0,0.1,0.010708830372131786,false,false
3,12.0,0.4,0.75,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,2400000,"[10.8331315,11.21142938,11.00721419,11.44834236,12.16050733,11.33064468,12.47652293,11.02261366,12.56729009,12.28494567,11.85359389,12.72970487,13.47762182,13.28313495,14.12076744,15.18597571]","[16934,18318,16928,14987,14781,15428,11805,12096,11980,13110,12541,10786,9207,8687,6981,5433]","[8414,10887,9117,10000,13855,9723,12891,6520,13627,13001,10050,13239,16245,13880,16792,21759]","[24672,28599,24170,28111,36299,26273,34475,13711,33128,31129,18812,30551,42172,28681,44510,54706]","[135,131,122,115,105,114,86,69,79,85,63,67,65,49,50,37]",1000000,500000,500000,1373,1373,0.001373,0.002746,50000,0,0,500000,51373,9351878.666382823,16,200000,300000.0,0.1,0.010708830372131786,false,false
4,12.0,0.4,0.75,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,2400000,"[11.15046543,11.40943107,10.26723089,10.39673089,11.51277081,11.27570114,12.00426807,13.31066143,12.92551114,11.3101068,13.54063967,14.60924498,12.96814309,13.10838349,13.58783434,13.76403109]","[16808,12464,19105,19262,14756,15655,15083,11013,13415,10175,10849,9843,9655,7296,7727,6894]","[10767,12554,7969,9017,11005,11354,13283,13236,11455,10453,15276,21617,10836,14063,10320,16795]","[29025,35505,20723,24225,28759,30570,33827,30091,23513,29475,35620,47630,26129,37777,23032,44100]","[137,148,149,164,114,136,106,50,47,129,53,43,51,70,34,59]",1000000,500000,500000,1489,1489,0.001489,0.002978,50000,0,0,500000,51489,9060814.907869747,0,0,0,0.0,0.00941131587544252,false,false
4,12.0,0.4,0.75,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,2400000,"[11.32139311,12.25841393,10.42857991,10.66776514,11.63828827,11.57868887,11.98563637,12.63997952,11.9330781,12.29870208,12.96841984,13.89526161,12.49517025,13.61171201,12.86038252,14.10041162]","[16808,12464,19105,19262,14756,15655,15083,11013,13415,10175,10849,9843,9655,7296,7727,6894]","[10767,12554,7969,9017,11005,11354,13283,13236,11455,10453,15276,21617,10836,14063,10320,16795]","[29025,35505,20723,24225,28759,30570,33827,30091,23513,29475,35620,47630,26129,37777,23032,44100]","[126,98,138,144,107,117,107,69,76,80,70,60,65,55,48,50]",1000000,500000,500000,1411,1411,0.001411,0.002822,50000,0,0,500000,51411,9073336.330582753,16,200000,300000.0,0.1,0.00941131587544252,false,false
4,12.0,0.4,0.75,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,2400000,"[11.32139311,12.25841393,10.42857991,10.66776514,11.63828827,11.57868887,11.98563637,12.63997952,11.9330781,12.29870208,12.96841984,13.89526161,12.49517025,13.61171201,12.86038252,14.10041162]","[16808,12464,19105,19262,14756,15655,15083,11013,13415,10175,10849,9843,9655,7296,7727,6894]","[10767,12554,7969,9017,11005,11354,13283,13236,11455,10453,15276,21617,10836,14063,10320,16795]","[29025,35505,20723,24225,28759,30570,33827,30091,23513,29475,35620,47630,26129,37777,23032,44100]","[126,98,138,144,107,117,107,69,76,80,70,60,65,55,48,50]",1000000,500000,500000,1411,1411,0.001411,0.002822,50000,0,0,500000,51411,9073336.330582753,16,200000,300000.0,0.1,0.00941131587544252,false,false
5,12.0,0.4,0.75,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,2400000,"[10.27011635,11.2207478,11.029749,10.70092975,11.27547494,11.7224945,12.23533583,12.60827066,12.46450501,12.57016006,13.44390781,13.12787353,13.06528502,13.36785701,13.74429925,14.08150669]","[17204,14973,18048,17369,14265,15752,12977,12059,13514,11098,10926,12531,9947,7256,7004,5077]","[11669,11164,9103,16771,17268,8475,11302,13997,10717,11411,14118,15843,14589,10328,10947,12298]","[33375,29964,22467,48843,50554,18597,27042,34709,23278,27282,30977,36606,36261,24276,25036,30733]","[240,137,112,286,224,67,76,81,58,65,49,67,68,39,34,35]",1000000,500000,500000,1638,1638,0.001638,0.003276,50000,0,0,500000,51638,8909692.10133341,0,0,0,0.0,0.013016975645152917,false,false
5,12.0,0.4,0.75,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,2400000,"[11.33040974,11.53250582,10.72470648,12.06395933,12.53495847,10.86599404,11.86235423,12.45786083,11.67266197,12.20775576,12.6882644,12.63957527,12.94461373,12.88607634,13.08293025,13.98848004]","[17204,14973,18048,17369,14265,15752,12977,12059,13514,11098,10926,12531,9947,7256,7004,5077]","[11669,11164,9103,16771,17268,8475,11302,13997,10717,11411,14118,15843,14589,10328,10947,12298]","[33375,29964,22467,48843,50554,18597,27042,34709,23278,27282,30977,36606,36261,24276,25036,30733]","[144,118,130,148,123,100,91,87,85,77,70,84,72,50,47,37]",1000000,500000,500000,1464,1464,0.001464,0.002928,50000,0,0,500000,51464,8982578.984208908,16,200000,300000.0,0.1,0.013016975645152917,false,false
5,12.0,0.4,0.75,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,2400000,"[11.33040974,11.53250582,10.72470648,12.06395933,12.53495847,10.86599404,11.86235423,12.45786083,11.67266197,12.20775576,12.6882644,12.63957527,12.94461373,12.88607634,13.08293025,13.98848004]","[17204,14973,18048,17369,14265,15752,12977,12059,13514,11098,10926,12531,9947,7256,7004,5077]","[11669,11164,9103,16771,17268,8475,11302,13997,10717,11411,14118,15843,14589,10328,10947,12298]","[33375,29964,22467,48843,50554,18597,27042,34709,23278,27282,30977,36606,36261,24276,25036,30733]","[144,118,130,148,123,100,91,87,85,77,70,84,72,50,47,37]",1000000,500000,500000,1464,1464,0.001464,0.002928,50000,0,0,500000,51464,8982578.984208908,16,200000,300000.0,0.1,0.013016975645152917,false,false
6,12.0,0.4,0.75,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,2400000,"[10.03524503,9.79725494,10.97796115,10.71138987,11.96785651,12.16443516,11.57858445,11.52170161,12.52370725,13.6389526,13.36421967,14.51345752,14.40870589,14.55407995,13.54912017,14.64673316]","[15363,18992,20155,18025,15029,15924,12778,14019,10331,10176,10546,9677,9122,6151,8172,5540]","[14209,9518,14643,10711,12659,8714,6199,7338,12276,11879,14460,18847,16005,14508,13700,14334]","[44115,27740,41183,29612,32807,17940,13346,17045,32190,25303,36060,42661,34116,35858,34854,35169]","[355,251,211,172,104,52,51,67,78,36,59,40,34,33,52,31]",1000000,500000,500000,1626,1626,0.001626,0.003252,50000,0,0,500000,51626,9077352.554824866,0,0,0,0.0,0.015565034451901178,false,false
6,12.0,0.4,0.75,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,2400000,"[12.11178289,10.84070063,11.61596118,11.19858135,11.92892791,11.043849,10.7885031,10.94414147,12.64371767,12.61938276,12.94668259,13.6821614,13.46631284,14.07638635,13.36279453,14.26802011]","[15363,18992,20155,18025,15029,15924,12778,14019,10331,10176,10546,9677,9122,6151,8172,5540]","[14209,9518,14643,10711,12659,8714,6199,7338,12276,11879,14460,18847,16005,14508,13700,14334]","[44115,27740,41183,29612,32807,17940,13346,17045,32190,25303,36060,42661,34116,35858,34854,35169]","[131,152,155,136,106,89,75,89,74,59,72,60,53,41,57,37]",1000000,500000,500000,1386,1386,0.001386,0.002772,50000,0,0,500000,51386,9101175.827093683,16,200000,300000.0,0.1,0.015565034451901178,false,false
6,12.0,0.4,0.75,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,2400000,"[12.11178289,10.84070063,11.61596118,11.19858135,11.92892791,11.043849,10.7885031,10.94414147,12.64371767,12.61938276,12.94668259,13.6821614,13.46631284,14.07638635,13.36279453,14.26802011]","[15363,18992,20155,18025,15029,15924,12778,14019,10331,10176,10546,9677,9122,6151,8172,5540]","[14209,9518,14643,10711,12659,8714,6199,7338,12276,11879,14460,18847,16005,14508,13700,14334]","[44115,27740,41183,29612,32807,17940,13346,17045,32190,25303,36060,42661,34116,35858,34854,35169]","[131,152,155,136,106,89,75,89,74,59,72,60,53,41,57,37]",1000000,500000,500000,1386,1386,0.001386,0.002772,50000,0,0,500000,51386,9101175.827093683,16,200000,300000.0,0.1,0.015565034451901178,false,false
7,12.0,0.4,0.75,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,2400000,"[9.72888403,10.20153675,10.78873502,10.77278047,12.12968513,11.92202934,11.98964905,12.37186723,11.91105147,13.87364346,12.91833819,13.52507969,13.69639421,14.32410951,14.83697002,15.1981128]","[16338,17902,20309,14406,14186,15448,14987,14074,16442,9541,9047,10772,7669,7439,5992,5447]","[7149,12847,14727,13590,17325,7656,12379,11212,14542,15187,7901,11262,13553,12042,15753,12875]","[20519,38288,41900,40290,48039,16126,31820,25946,38499,35665,17237,22912,33660,25180,37255,26667]","[191,285,235,228,141,52,100,68,126,45,35,35,47,26,30,18]",1000000,500000,500000,1662,1662,0.001662,0.003324,50000,0,0,500000,51662,8893407.414647775,0,0,0,0.0,0.018050484496726,false,false
7,12.0,0.4,0.75,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,2400000,"[10.48890788,11.51578233,11.54038527,12.08502577,12.626909,10.76687202,11.81836121,11.74776534,11.95866648,13.18925885,11.94354607,12.32129166,13.40266049,13.2296449,14.23271588,14.01861937]","[16338,17902,20309,14406,14186,15448,14987,14074,16442,9541,9047,10772,7669,7439,5992,5447]","[7149,12847,14727,13590,17325,7656,12379,11212,14542,15187,7901,11262,13553,12042,15753,12875]","[20519,38288,41900,40290,48039,16126,31820,25946,38499,35665,17237,22912,33660,25180,37255,26667]","[133,151,164,121,111,91,109,92,123,63,56,62,54,44,40,32]",1000000,500000,500000,1445,1445,0.001445,0.00289,50000,0,0,500000,51445,8938971.595686259,16,200000,300000.0,0.1,0.018050484496726,false,false
7,12.0,0.4,0.75,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,2400000,"[10.48890788,11.51578233,11.54038527,12.08502577,12.626909,10.76687202,11.81836121,11.74776534,11.95866648,13.18925885,11.94354607,12.32129166,13.40266049,13.2296449,14.23271588,14.01861937]","[16338,17902,20309,14406,14186,15448,14987,14074,16442,9541,9047,10772,7669,7439,5992,5447]","[7149,12847,14727,13590,17325,7656,12379,11212,14542,15187,7901,11262,13553,12042,15753,12875]","[20519,38288,41900,40290,48039,16126,31820,25946,38499,35665,17237,22912,33660,25180,37255,26667]","[133,151,164,121,111,91,109,92,123,63,56,62,54,44,40,32]",1000000,500000,500000,1445,1445,0.001445,0.00289,50000,0,0,500000,51445,8938971.595686259,16,200000,300000.0,0.1,0.018050484496726,false,false
8,12.0,0.4,0.75,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,2400000,"[10.24764521,10.97895723,10.64088744,12.26369571,10.94689579,10.80231064,12.07553004,12.21305986,13.92951213,12.14139389,13.20890987,12.7591274,13.95442434,14.02369402,13.9786592,13.95713095]","[17599,18278,16217,17036,15455,14988,13621,13838,9877,14189,12817,8741,8232,7004,6836,5271]","[12149,9972,14058,16364,9188,5192,14424,10443,13510,10042,16124,7801,17095,15366,13277,14995]","[34908,25296,41081,40942,24326,11455,37944,24197,27607,22969,37814,17848,42480,38525,32097,40514]","[254,129,247,113,126,64,115,68,34,67,66,39,52,46,39,50]",1000000,500000,500000,1510,1510,0.00151,0.00302,50000,0,0,500000,51510,9180371.731349705,0,0,0,0.0,0.010187362300367644,false,false
8,12.0,0.4,0.75,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,2400000,"[11.48872425,11.00751446,11.96237529,12.18589476,11.18439636,10.07066676,12.38546731,11.68873144,12.93300532,11.55584503,12.75151459,12.040174,13.79148004,13.90539473,13.65388698,14.44073384]","[17599,18278,16217,17036,15455,14988,13621,13838,9877,14189,12817,8741,8232,7004,6836,5271]","[12149,9972,14058,16364,9188,5192,14424,10443,13510,10042,16124,7801,17095,15366,13277,14995]","[34908,25296,41081,40942,24326,11455,37944,24197,27607,22969,37814,17848,42480,38525,32097,40514]","[140,128,131,117,113,91,99,88,55,89,83,55,56,48,45,39]",1000000,500000,500000,1378,1378,0.001378,0.002756,50000,0,0,500000,51378,9170794.326534668,16,200000,300000.0,0.1,0.010187362300367644,false,false
8,12.0,0.4,0.75,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,2400000,"[11.48872425,11.00751446,11.96237529,12.18589476,11.18439636,10.07066676,12.38546731,11.68873144,12.93300532,11.55584503,12.75151459,12.040174,13.79148004,13.90539473,13.65388698,14.44073384]","[17599,18278,16217,17036,15455,14988,13621,13838,9877,14189,12817,8741,8232,7004,6836,5271]","[12149,9972,14058,16364,9188,5192,14424,10443,13510,10042,16124,7801,17095,15366,13277,14995]","[34908,25296,41081,40942,24326,11455,37944,24197,27607,22969,37814,17848,42480,38525,32097,40514]","[140,128,131,117,113,91,99,88,55,89,83,55,56,48,45,39]",1000000,500000,500000,1378,1378,0.001378,0.002756,50000,0,0,500000,51378,9170794.326534668,16,200000,300000.0,0.1,0.010187362300367644,false,false
9,12.0,0.4,0.75,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,2400000,"[9.95537755,9.79835254,10.98202577,11.53410588,11.83648897,11.30493088,11.74947779,13.27186061,12.70324127,13.21159874,13.11438942,12.77275146,13.1771357,13.01440375,14.11126408,15.21031063]","[16055,17042,15091,15595,15235,15808,14839,13001,15709,10495,10996,10069,9929,8551,7020,4565]","[10869,6978,12548,12769,12876,7810,11818,13796,15531,16266,14089,9546,13752,13853,15271,12228]","[31339,18784,35874,34059,32975,18296,29812,29671,37111,40891,34927,21711,34098,36615,37914,25924]","[262,170,183,134,112,80,105,50,83,72,64,47,61,70,43,17]",1000000,500000,500000,1554,1554,0.001554,0.003108,50000,0,0,500000,51554,9110847.078900231,0,0,0,0.0,0.008865584233134615,false,false
9,12.0,0.4,0.75,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,2400000,"[11.38362293,10.34210215,11.81464669,11.78664109,11.85459146,10.74329107,11.73134813,12.33921752,12.1865741,13.11788781,12.72472496,12.10112032,12.88584338,13.20742031,13.82545219,14.2665897]","[16055,17042,15091,15595,15235,15808,14839,13001,15709,10495,10996,10069,9929,8551,7020,4565]","[10869,6978,12548,12769,12876,7810,11818,13796,15531,16266,14089,9546,13752,13853,15271,12228]","[31339,18784,35874,34059,32975,18296,29812,29671,37111,40891,34927,21711,34098,36615,37914,25924]","[132,131,123,118,111,105,106,79,106,75,77,65,70,64,49,27]",1000000,500000,500000,1439,1439,0.001439,0.002878,50000,0,0,500000,51439,8960272.61086847,16,200000,300000.0,0.1,0.008865584233134615,false,false
9,12.0,0.4,0.75,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,2400000,"[11.38362293,10.34210215,11.81464669,11.78664109,11.85459146,10.74329107,11.73134813,12.33921752,12.1865741,13.11788781,12.72472496,12.10112032,12.88584338,13.20742031,13.82545219,14.2665897]","[16055,17042,15091,15595,15235,15808,14839,13001,15709,10495,10996,10069,9929,8551,7020,4565]","[10869,6978,12548,12769,12876,7810,11818,13796,15531,16266,14089,9546,13752,13853,15271,12228]","[31339,18784,35874,34059,32975,18296,29812,29671,37111,40891,34927,21711,34098,36615,37914,25924]","[132,131,123,118,111,105,106,79,106,75,77,65,70,64,49,27]",1000000,500000,500000,1439,1439,0.001439,0.002878,50000,0,0,500000,51439,8960272.61086847,16,200000,300000.0,0.1,0.008865584233134615,false,false
0,12.0,0.8,0.0,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,2400000,"[8.23526902,10.19097792,11.08168023,10.39342924,10.39927409,12.42835148,12.39343772,12.73737902,13.10908806,13.36259778,12.75423651,13.81111666,14.10633663,14.86954367,14.93010791,16.15060378]","[15936,17219,14672,16200,19184,13302,14195,14736,11927,12078,11469,10781,9064,6819,7257,5161]","[1773,4799,6367,5064,6134,11105,11605,14230,13825,15596,11202,17570,16852,18216,19889,25773]","[4418,12217,15970,12668,15043,27652,29017,35537,34385,39331,27882,43550,42194,45801,50185,64150]","[85,91,78,86,102,71,75,78,63,64,61,57,48,36,38,27]",1000000,500000,500000,1061,1061,0.001061,0.002122,50000,0,0,500000,51061,9871990.641076162,0,0,0,0.0,6.134406905602819e-06,false,false
0,12.0,0.8,0.0,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,2400000,"[8.2406005,10.15245666,11.07369635,10.39086025,10.4376336,12.43534055,12.39193614,12.73840283,13.11851197,13.34345031,12.76212344,13.8275874,14.10198045,14.85656684,14.90982118,16.15845122]","[15936,17219,14672,16200,19184,13302,14195,14736,11927,12078,11469,10781,9064,6819,7257,5161]","[1773,4799,6367,5064,6134,11105,11605,14230,13825,15596,11202,17570,16852,18216,19889,25773]","[4418,12217,15970,12668,15043,27652,29017,35537,34385,39331,27882,43550,42194,45801,50185,64150]","[84,93,78,86,100,70,75,78,63,65,61,57,48,36,39,27]",1000000,500000,500000,1061,1061,0.001061,0.002122,50000,0,0,500000,51061,9871990.641076162,16,200000,300000.0,0.1,6.134406905602819e-06,false,false
0,12.0,0.8,0.0,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,2400000,"[8.2406005,10.15245666,11.07369635,10.39086025,10.4376336,12.43534055,12.39193614,12.73840283,13.11851197,13.34345031,12.76212344,13.8275874,14.10198045,14.85656684,14.90982118,16.15845122]","[15936,17219,14672,16200,19184,13302,14195,14736,11927,12078,11469,10781,9064,6819,7257,5161]","[1773,4799,6367,5064,6134,11105,11605,14230,13825,15596,11202,17570,16852,18216,19889,25773]","[4418,12217,15970,12668,15043,27652,29017,35537,34385,39331,27882,43550,42194,45801,50185,64150]","[84,93,78,86,100,70,75,78,63,65,61,57,48,36,39,27]",1000000,500000,500000,1061,1061,0.001061,0.002122,50000,0,0,500000,51061,9871990.641076162,16,200000,300000.0,0.1,6.134406905602819e-06,false,false
1,12.0,0.8,0.0,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,2400000,"[9.0010105,9.47336811,10.346804,11.25519906,11.89821938,11.25775225,12.55807259,12.15460553,14.51428602,12.29771318,14.11749735,14.42548186,14.48948806,14.0753793,14.43389383,15.95050186]","[20486,18111,17370,16680,14453,15886,12612,12311,10166,11417,11573,8750,7571,9605,8052,4959]","[3198,3534,5185,7773,9300,7318,10997,8678,22468,8873,21382,18682,16546,17371,17007,21688]","[8036,8914,13007,19326,22807,18428,27326,21974,56379,21829,53045,46499,41491,43139,42965,54834]","[106,94,90,87,75,83,65,64,53,59,60,45,39,50,42,26]",1000000,500000,500000,1039,1039,0.001039,0.002078,50000,0,0,500000,51039,9959670.172520239,0,0,0,0.0,9.853340583667594e-06,false,false
1,12.0,0.8,0.0,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,2400000,"[8.99020342,9.45469974,10.33946713,11.26635668,11.93768622,11.24256161,12.57034221,12.12805909,14.50640959,12.33064135,14.13316195,14.43437108,14.48302431,14.08888367,14.41207692,15.927068]","[20486,18111,17370,16680,14453,15886,12612,12311,10166,11417,11573,8750,7571,9605,8052,4959]","[3198,3534,5185,7773,9300,7318,10997,8678,22468,8873,21382,18682,16546,17371,17007,21688]","[8036,8914,13007,19326,22807,18428,27326,21974,56379,21829,53045,46499,41491,43139,42965,54834]","[107,95,91,86,74,83,65,65,53,58,60,45,39,50,42,26]",1000000,500000,500000,1039,1039,0.001039,0.002078,50000,0,0,500000,51039,9959670.172520239,16,200000,300000.0,0.1,9.853340583667594e-06,false,false
